__time,/turtle1/cmd_vel/angular/x,/turtle1/cmd_vel/angular/y,/turtle1/cmd_vel/angular/z,/turtle1/cmd_vel/linear/x,/turtle1/cmd_vel/linear/y,/turtle1/cmd_vel/linear/z,/turtle2/cmd_vel/angular/x,/turtle2/cmd_vel/angular/y,/turtle2/cmd_vel/angular/z,/turtle2/cmd_vel/linear/x,/turtle2/cmd_vel/linear/y,/turtle2/cmd_vel/linear/z
1396293899.086,,,,,,,0.000000,0.000000,0.857376,1.042151,0.000000,0.000000
1396293899.186,,,,,,,0.000000,0.000000,0.872813,1.046931,0.000000,0.000000
1396293899.258,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293899.286,,,,,,,0.000000,0.000000,0.861905,1.057959,0.000000,0.000000
1396293899.289,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293899.319,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293899.350,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293899.381,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293899.386,,,,,,,0.000000,0.000000,0.824542,1.077229,0.000000,0.000000
1396293899.411,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293899.442,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293899.473,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293899.486,,,,,,,0.000000,0.000000,0.780630,1.097952,0.000000,0.000000
1396293899.503,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293899.534,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293899.564,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293899.586,,,,,,,0.000000,0.000000,0.729329,1.121589,0.000000,0.000000
1396293899.594,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293899.624,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293899.655,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293899.685,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293899.686,,,,,,,0.000000,0.000000,0.674544,1.147373,0.000000,0.000000
1396293899.715,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293899.745,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293899.776,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293899.786,,,,,,,0.000000,0.000000,0.607695,1.179407,0.000000,0.000000
1396293899.806,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293899.836,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293899.866,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293899.886,,,,,,,0.000000,0.000000,0.554559,1.207708,0.000000,0.000000
1396293899.897,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293899.927,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293899.957,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293899.986,,,,,,,0.000000,0.000000,0.503887,1.236420,0.000000,0.000000
1396293899.988,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.019,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.050,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.081,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.086,,,,,,,0.000000,0.000000,0.456639,1.265306,0.000000,0.000000
1396293900.111,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.142,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.172,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.186,,,,,,,0.000000,0.000000,0.404323,1.298841,0.000000,0.000000
1396293900.202,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.233,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.263,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.286,,,,,,,0.000000,0.000000,0.365816,1.327117,0.000000,0.000000
1396293900.294,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.325,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.356,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.386,,,,,,,0.000000,0.000000,0.330832,1.354861,0.000000,0.000000
1396293900.387,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.418,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.448,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.478,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.486,,,,,,,0.000000,0.000000,0.299209,1.381918,0.000000,0.000000
1396293900.508,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.538,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.569,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.586,,,,,,,0.000000,0.000000,0.265229,1.412686,0.000000,0.000000
1396293900.599,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.629,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.660,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.686,,,,,,,0.000000,0.000000,0.240665,1.438147,0.000000,0.000000
1396293900.690,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.722,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.752,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.783,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.785,,,,,,,0.000000,0.000000,0.218563,1.462746,0.000000,0.000000
1396293900.813,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.844,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.874,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.886,,,,,,,0.000000,0.000000,0.198748,1.486511,0.000000,0.000000
1396293900.905,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.935,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.967,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293900.985,,,,,,,0.000000,0.000000,0.177499,1.513254,0.000000,0.000000
1396293900.997,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.029,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.059,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.086,,,,,,,0.000000,0.000000,0.162061,1.535080,0.000000,0.000000
1396293901.089,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.119,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.150,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.180,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.186,,,,,,,0.000000,0.000000,0.148212,1.556157,0.000000,0.000000
1396293901.210,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.241,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.271,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.286,,,,,,,0.000000,0.000000,0.135717,1.576367,0.000000,0.000000
1396293901.301,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.331,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.361,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.386,,,,,,,0.000000,0.000000,0.122226,1.598967,0.000000,0.000000
1396293901.391,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.422,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.452,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.482,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.486,,,,,,,0.000000,0.000000,0.112393,1.617423,0.000000,0.000000
1396293901.513,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.543,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.574,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.586,,,,,,,0.000000,0.000000,0.103448,1.635063,0.000000,0.000000
1396293901.604,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.635,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.666,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.686,,,,,,,0.000000,0.000000,0.095337,1.651961,0.000000,0.000000
1396293901.696,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.726,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.756,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.786,,,,,,,0.000000,0.000000,0.086515,1.670824,0.000000,0.000000
1396293901.787,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.816,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.846,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.876,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.886,,,,,,,0.000000,0.000000,0.080011,1.686143,0.000000,0.000000
1396293901.906,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.936,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.966,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293901.986,,,,,,,0.000000,0.000000,0.074072,1.700822,0.000000,0.000000
1396293901.996,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293902.026,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293902.056,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293902.086,,,,,,,0.000000,0.000000,0.068631,1.714828,0.000000,0.000000
1396293902.087,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293902.117,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293902.147,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293902.178,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293902.186,,,,,,,0.000000,0.000000,0.062659,1.730405,0.000000,0.000000
1396293902.209,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293902.240,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293902.270,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293902.286,,,,,,,0.000000,0.000000,0.058227,1.743054,0.000000,0.000000
1396293902.300,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293902.330,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293902.360,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293902.386,,,,,,,0.000000,0.000000,0.054154,1.755198,0.000000,0.000000
1396293902.392,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293902.422,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293902.452,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293902.482,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293902.486,,,,,,,0.000000,0.000000,0.050377,1.766635,0.000000,0.000000
1396293902.512,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293902.543,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293902.573,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293902.586,,,,,,,0.000000,0.000000,0.046243,1.779578,0.000000,0.000000
1396293902.603,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293902.686,,,,,,,0.000000,0.000000,0.043137,1.790020,0.000000,0.000000
1396293902.786,,,,,,,0.000000,0.000000,0.040252,1.799946,0.000000,0.000000
1396293902.886,,,,,,,0.000000,0.000000,0.037584,1.809427,0.000000,0.000000
1396293902.982,0.000000,0.000000,0.000000,-2.000000,0.000000,0.000000,,,,,,
1396293902.986,,,,,,,0.000000,0.000000,0.031308,1.788146,0.000000,0.000000
1396293903.086,,,,,,,0.000000,0.000000,0.009230,1.606295,0.000000,0.000000
1396293903.186,,,,,,,0.000000,0.000000,-0.007300,1.433327,0.000000,0.000000
1396293903.286,,,,,,,0.000000,0.000000,-0.020891,1.268681,0.000000,0.000000
1396293903.385,,,,,,,0.000000,0.000000,-0.036170,1.085833,0.000000,0.000000
1396293903.482,0.000000,0.000000,0.000000,-2.000000,0.000000,0.000000,,,,,,
1396293903.486,,,,,,,0.000000,0.000000,-0.049794,0.937930,0.000000,0.000000
1396293903.512,0.000000,0.000000,0.000000,-2.000000,0.000000,0.000000,,,,,,
1396293903.544,0.000000,0.000000,0.000000,-2.000000,0.000000,0.000000,,,,,,
1396293903.575,0.000000,0.000000,0.000000,-2.000000,0.000000,0.000000,,,,,,
1396293903.586,,,,,,,0.000000,0.000000,-0.066694,0.797191,0.000000,0.000000
1396293903.605,0.000000,0.000000,0.000000,-2.000000,0.000000,0.000000,,,,,,
1396293903.635,0.000000,0.000000,0.000000,-2.000000,0.000000,0.000000,,,,,,
1396293903.665,0.000000,0.000000,0.000000,-2.000000,0.000000,0.000000,,,,,,
1396293903.686,,,,,,,0.000000,0.000000,-0.089955,0.663266,0.000000,0.000000
1396293903.696,0.000000,0.000000,0.000000,-2.000000,0.000000,0.000000,,,,,,
1396293903.726,0.000000,0.000000,0.000000,-2.000000,0.000000,0.000000,,,,,,
1396293903.758,0.000000,0.000000,0.000000,-2.000000,0.000000,0.000000,,,,,,
1396293903.786,,,,,,,0.000000,0.000000,-0.134031,0.514732,0.000000,0.000000
1396293903.788,0.000000,0.000000,0.000000,-2.000000,0.000000,0.000000,,,,,,
1396293903.818,0.000000,0.000000,0.000000,-2.000000,0.000000,0.000000,,,,,,
1396293903.848,0.000000,0.000000,0.000000,-2.000000,0.000000,0.000000,,,,,,
1396293903.879,0.000000,0.000000,0.000000,-2.000000,0.000000,0.000000,,,,,,
1396293903.886,,,,,,,0.000000,0.000000,-0.198379,0.394825,0.000000,0.000000
1396293903.909,0.000000,0.000000,0.000000,-2.000000,0.000000,0.000000,,,,,,
1396293903.940,0.000000,0.000000,0.000000,-2.000000,0.000000,0.000000,,,,,,
1396293903.970,0.000000,0.000000,0.000000,-2.000000,0.000000,0.000000,,,,,,
1396293903.986,,,,,,,0.000000,0.000000,-0.325468,0.281171,0.000000,0.000000
1396293904.001,0.000000,0.000000,0.000000,-2.000000,0.000000,0.000000,,,,,,
1396293904.032,0.000000,0.000000,0.000000,-2.000000,0.000000,0.000000,,,,,,
1396293904.063,0.000000,0.000000,0.000000,-2.000000,0.000000,0.000000,,,,,,
1396293904.086,,,,,,,0.000000,0.000000,-0.641320,0.174573,0.000000,0.000000
1396293904.093,0.000000,0.000000,0.000000,-2.000000,0.000000,0.000000,,,,,,
1396293904.124,0.000000,0.000000,0.000000,-2.000000,0.000000,0.000000,,,,,,
1396293904.154,0.000000,0.000000,0.000000,-2.000000,0.000000,0.000000,,,,,,
1396293904.184,0.000000,0.000000,0.000000,-2.000000,0.000000,0.000000,,,,,,
1396293904.186,,,,,,,0.000000,0.000000,-2.505619,0.067442,0.000000,0.000000
1396293904.214,0.000000,0.000000,0.000000,-2.000000,0.000000,0.000000,,,,,,
1396293904.244,0.000000,0.000000,0.000000,-2.000000,0.000000,0.000000,,,,,,
1396293904.274,0.000000,0.000000,0.000000,-2.000000,0.000000,0.000000,,,,,,
1396293904.286,,,,,,,0.000000,0.000000,-7.796723,0.073029,0.000000,0.000000
1396293904.386,,,,,,,0.000000,0.000000,-6.568721,0.159119,0.000000,0.000000
1396293904.406,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293904.486,,,,,,,0.000000,0.000000,-3.568388,0.096417,0.000000,0.000000
1396293904.585,,,,,,,0.000000,0.000000,5.273889,0.043169,0.000000,0.000000
1396293904.686,,,,,,,0.000000,0.000000,5.882052,0.127243,0.000000,0.000000
1396293904.786,,,,,,,0.000000,0.000000,4.168438,0.219625,0.000000,0.000000
1396293904.886,,,,,,,0.000000,0.000000,2.816325,0.308294,0.000000,0.000000
1396293904.985,,,,,,,0.000000,0.000000,1.703244,0.405455,0.000000,0.000000
1396293905.086,,,,,,,0.000000,0.000000,1.118125,0.483116,0.000000,0.000000
1396293905.186,,,,,,,0.000000,0.000000,0.727226,0.556521,0.000000,0.000000
1396293905.286,,,,,,,0.000000,0.000000,0.468386,0.626062,0.000000,0.000000
1396293905.382,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,,,,,,
1396293905.385,,,,,,,0.000000,0.000000,0.268927,0.703171,0.000000,0.000000
1396293905.486,,,,,,,0.000000,0.000000,0.168067,0.765458,0.000000,0.000000
1396293905.585,,,,,,,0.000000,0.000000,0.102759,0.824693,0.000000,0.000000
1396293905.686,,,,,,,0.000000,0.000000,0.060814,0.881162,0.000000,0.000000
1396293905.786,,,,,,,0.000000,0.000000,0.029600,0.943788,0.000000,0.000000
1396293905.790,0.000000,0.000000,-2.000000,0.000000,0.000000,0.000000,,,,,,
1396293905.886,,,,,,,0.000000,0.000000,0.019400,0.898531,0.000000,0.000000
1396293905.986,,,,,,,0.000000,0.000000,0.012702,0.855382,0.000000,0.000000
1396293906.006,0.000000,0.000000,-2.000000,0.000000,0.000000,0.000000,,,,,,
1396293906.086,,,,,,,0.000000,0.000000,0.008318,0.814309,0.000000,0.000000
1396293906.185,,,,,,,0.000000,0.000000,0.004961,0.768721,0.000000,0.000000
1396293906.286,,,,,,,0.000000,0.000000,0.003249,0.731820,0.000000,0.000000
1396293906.386,,,,,,,0.000000,0.000000,0.002129,0.696687,0.000000,0.000000
1396293906.486,,,,,,,0.000000,0.000000,0.001394,0.663255,0.000000,0.000000
1396293906.586,,,,,,,0.000000,0.000000,0.000832,0.626108,0.000000,0.000000
1396293906.686,,,,,,,0.000000,0.000000,0.000543,0.596046,0.000000,0.000000
1396293906.786,,,,,,,0.000000,0.000000,0.000357,0.567444,0.000000,0.000000
1396293906.886,,,,,,,0.000000,0.000000,0.000234,0.540215,0.000000,0.000000
1396293906.986,,,,,,,0.000000,0.000000,0.000139,0.509956,0.000000,0.000000
1396293907.085,,,,,,,0.000000,0.000000,0.000091,0.485468,0.000000,0.000000
1396293907.186,,,,,,,0.000000,0.000000,0.000060,0.462166,0.000000,0.000000
1396293907.286,,,,,,,0.000000,0.000000,0.000040,0.439984,0.000000,0.000000
1396293907.385,,,,,,,0.000000,0.000000,0.000022,0.415343,0.000000,0.000000
1396293907.485,,,,,,,0.000000,0.000000,0.000016,0.395406,0.000000,0.000000
1396293907.586,,,,,,,0.000000,0.000000,0.000010,0.376431,0.000000,0.000000
1396293907.686,,,,,,,0.000000,0.000000,0.000007,0.358363,0.000000,0.000000
1396293907.785,,,,,,,0.000000,0.000000,0.000003,0.338290,0.000000,0.000000
1396293907.885,,,,,,,0.000000,0.000000,0.000002,0.322052,0.000000,0.000000
1396293907.986,,,,,,,0.000000,0.000000,0.000002,0.306593,0.000000,0.000000
1396293908.086,,,,,,,0.000000,0.000000,0.000002,0.291884,0.000000,0.000000
1396293908.186,,,,,,,0.000000,0.000000,-0.000000,0.275533,0.000000,0.000000
1396293908.286,,,,,,,0.000000,0.000000,0.000001,0.262306,0.000000,0.000000
1396293908.385,,,,,,,0.000000,0.000000,-0.000000,0.249715,0.000000,0.000000
1396293908.486,,,,,,,0.000000,0.000000,0.000000,0.237729,0.000000,0.000000
1396293908.585,,,,,,,0.000000,0.000000,-0.000000,0.224416,0.000000,0.000000
1396293908.685,,,,,,,0.000000,0.000000,0.000001,0.213644,0.000000,0.000000
1396293908.786,,,,,,,0.000000,0.000000,-0.000000,0.203390,0.000000,0.000000
1396293908.886,,,,,,,0.000000,0.000000,0.000000,0.193626,0.000000,0.000000
1396293908.985,,,,,,,0.000000,0.000000,-0.000000,0.182783,0.000000,0.000000
1396293909.086,,,,,,,0.000000,0.000000,0.000000,0.174010,0.000000,0.000000
1396293909.186,,,,,,,0.000000,0.000000,0.000000,0.165657,0.000000,0.000000
1396293909.286,,,,,,,0.000000,0.000000,0.000000,0.157708,0.000000,0.000000
1396293909.385,,,,,,,0.000000,0.000000,0.000000,0.148876,0.000000,0.000000
1396293909.486,,,,,,,0.000000,0.000000,-0.000000,0.141728,0.000000,0.000000
